domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",opportun commun,toler network opportun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",healthcar forecast,repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,data repositori,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,research platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,forecast diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,healthcar forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,system research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,data repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,platform healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system research,repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,data repositori,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,research platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,forecast diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,repositori system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,healthcar forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,system research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,data repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",platform healthcar forecast,repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,data repositori,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,research platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,forecast diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,repositori system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,healthcar forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,data repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,platform healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system research platform,repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,data repositori,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,research platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,forecast diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,repositori system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,healthcar forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,system research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,data repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",repositori system,platform healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,research platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,forecast diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,repositori system research,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,healthcar forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,system research platform,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,data repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,platform healthcar forecast,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori,repositori system,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori system,data repositori,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori system,diseas outbreak,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori system,research platform healthcar,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",data repositori system,forecast diseas,1,0.0,2021.0,,f4db0ab1-323a-4742-8e7d-a38ba8213c2f
