domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",servic research,research problem,1,0.0,2021.0,,078d1a49-9a4b-42f1-a68d-ebb38076bc09
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",commun network,network user,1,0.0,2020.0,,1447ebaa-83e9-4bd1-b2b1-fafda20232c1
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",resourc alloc devicetodevic,system rate,1,0.0,2015.0,,32697bc9-f8c2-4441-943b-0cd706569631
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",resourc alloc devicetodevic,network challeng,1,0.0,2015.0,,32697bc9-f8c2-4441-943b-0cd706569631
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",resourc alloc devicetodevic,commun network,1,0.0,2015.0,,32697bc9-f8c2-4441-943b-0cd706569631
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",resourc alloc devicetodevic,commun network challeng,1,0.0,2015.0,,32697bc9-f8c2-4441-943b-0cd706569631
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",resourc alloc devicetodevic,alloc devicetodevic,1,0.0,2015.0,,32697bc9-f8c2-4441-943b-0cd706569631
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",system rate,network challeng,1,0.0,2015.0,,32697bc9-f8c2-4441-943b-0cd706569631
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",system rate,commun network,1,0.0,2015.0,,32697bc9-f8c2-4441-943b-0cd706569631
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",system rate,commun network challeng,1,0.0,2015.0,,32697bc9-f8c2-4441-943b-0cd706569631
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",system rate,resourc alloc devicetodevic,1,0.0,2015.0,,32697bc9-f8c2-4441-943b-0cd706569631
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",system rate,alloc devicetodevic,1,0.0,2015.0,,32697bc9-f8c2-4441-943b-0cd706569631
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",system rate,equip ue,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",system rate,user equip,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",system rate,devic commun network,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",system rate,network system rate,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",system rate,devic commun,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",system rate,network system,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",system rate,commun network system,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system rate,equip ue,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system rate,user equip,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system rate,system rate,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system rate,devic commun network,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system rate,commun network,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system rate,devic commun,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system rate,network system,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system rate,commun network system,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun,equip ue,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun,user equip,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun,system rate,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun,devic commun network,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun,network system rate,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun,commun network,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun,network system,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun,commun network system,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system,equip ue,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system,user equip,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system,system rate,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system,devic commun network,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system,network system rate,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system,commun network,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system,devic commun,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network system,commun network system,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun network,equip ue,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun network,user equip,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun network,system rate,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun network,network system rate,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun network,commun network,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun network,devic commun,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun network,network system,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",devic commun network,commun network system,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",equip ue,user equip,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",equip ue,system rate,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",equip ue,devic commun network,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",equip ue,network system rate,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",equip ue,commun network,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",equip ue,devic commun,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",equip ue,network system,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",equip ue,commun network system,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",commun network system,equip ue,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",commun network system,user equip,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",commun network system,system rate,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",commun network system,devic commun network,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",commun network system,network system rate,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",commun network system,commun network,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",commun network system,devic commun,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",commun network system,network system,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",user equip,equip ue,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",user equip,system rate,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",user equip,devic commun network,1,0.0,2017.0,,4f440808-9e54-4585-a321-b6903dc69ef5
