domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",algorithm sensor network,sensor network network,1,0.0,2017.0,,79a9916a-b993-4143-ad37-effbda0f5399
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network univers,power alloc,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network univers,select power alloc,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",select power alloc,multiradio wireless network,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",select power alloc,multiradio wireless,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",select power alloc,select power,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",select power alloc,wireless network,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",select power alloc,wireless network univers,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",select power alloc,power alloc,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network crvanet network,hoc network,1,0.0,2016.0,,8fb65f31-62d8-44b8-a1f1-9c67ce7789c0
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",user applic wireless,user applic,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",user applic wireless,mesh network,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",user applic wireless,wireless mesh,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",user applic wireless,growth number,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",mobil applic,growth number,1,0.0,2016.0,,a750c441-a8f3-446e-a5fe-7f5654ed0d77
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",growth number,mobil applic,1,0.0,2016.0,,a750c441-a8f3-446e-a5fe-7f5654ed0d77
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",growth number,user applic,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",growth number,mesh network,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",growth number,wireless mesh,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",growth number,user applic wireless,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",mesh network,user applic,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",mesh network,wireless mesh,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",mesh network,user applic wireless,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",mesh network,growth number,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",user applic,mesh network,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",user applic,wireless mesh,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",user applic,user applic wireless,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",user applic,growth number,1,0.0,2016.0,,d1f65c9e-b94c-409f-a8cc-d5755dd60a2a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network lifetim data,network sink network,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network lifetim data,data deliveri,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network lifetim data,network sink,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network lifetim data,wireless sensor,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network lifetim data,network lifetim,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network lifetim data,sensor network sink,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network lifetim data,wireless sensor network,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network lifetim data,lifetim data,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network lifetim data,sensor network,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network lifetim data,lifetim data deliveri,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network sink,network sink network,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network sink,data deliveri,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network sink,network sink,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network sink,network lifetim data,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network sink,wireless sensor,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network sink,network lifetim,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network sink,wireless sensor network,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network sink,lifetim data,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network sink,sensor network,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",sensor network sink,lifetim data deliveri,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim data deliveri,network sink network,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim data deliveri,data deliveri,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim data deliveri,network sink,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim data deliveri,network lifetim data,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim data deliveri,wireless sensor,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim data deliveri,network lifetim,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim data deliveri,sensor network sink,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim data deliveri,wireless sensor network,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim data deliveri,lifetim data,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",lifetim data deliveri,sensor network,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink network,data deliveri,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink network,network sink,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink network,network lifetim data,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink network,wireless sensor,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink network,network lifetim,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink network,sensor network sink,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink network,wireless sensor network,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink network,lifetim data,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink network,sensor network,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink network,lifetim data deliveri,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink,network sink network,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink,data deliveri,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink,network lifetim data,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network sink,wireless sensor,1,0.0,2016.0,,9f2b8123-a083-448d-94da-99952c273508
