domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),assess aerosol,aerosol element system,1,0.0,2014.0,,89533e1c-f50d-492f-a7aa-d7331d2a4c10
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),mimo ofdm,multipleoutput mimo ofdm,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),mimo ofdm,work prefix,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),mimo ofdm,mimo ofdm system,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),mimo ofdm,ofdm system,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),day type,demand cloud,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),day type,servic attract,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),day type,attract day,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),day type,type stakehold,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),day type,cloud servic,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),type stakehold,demand cloud,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),type stakehold,day type,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),type stakehold,servic attract,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),type stakehold,attract day,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),type stakehold,cloud servic,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),servic attract,demand cloud,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),servic attract,day type,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),servic attract,attract day,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),servic attract,type stakehold,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),servic attract,cloud servic,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),cloud servic,demand cloud,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),cloud servic,day type,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),cloud servic,servic attract,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),cloud servic,attract day,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),cloud servic,type stakehold,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),attract day,demand cloud,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),attract day,day type,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),attract day,servic attract,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),attract day,type stakehold,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),attract day,cloud servic,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),demand cloud,day type,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),demand cloud,servic attract,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),demand cloud,attract day,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),demand cloud,type stakehold,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Multimedia(45.56%) | Information Theory(39.13%) | Systems and Control(39.07%),demand cloud,cloud servic,1,0.0,2020.0,,7827cb14-e1c3-43ed-b7b3-18895f737360
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),iot thing internet,contribut way,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),iot thing internet,internet thing iot,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),iot thing internet,iot technolog,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),iot thing internet,way technolog,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),internet thing iot,contribut way,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),internet thing iot,iot thing internet,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),internet thing iot,iot technolog,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),internet thing iot,way technolog,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),iot technolog,contribut way,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),iot technolog,internet thing iot,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),iot technolog,iot thing internet,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),iot technolog,way technolog,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),contribut way,internet thing iot,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),contribut way,iot thing internet,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),contribut way,iot technolog,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),contribut way,way technolog,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way technolog,contribut way,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way technolog,internet thing iot,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way technolog,iot thing internet,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),way technolog,iot technolog,1,0.0,2020.0,,9c74d6de-168c-4781-9af4-3d649523bfad
