domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar project,sourc code system,1,0.0,2012.0,,c2072dbb-b291-4b2b-80d8-bb8ce7feddec
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer,softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer,project pioneer grade,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer,decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer,coupl decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer,sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer,decad sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer,sourc softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar,pioneer grade softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar,grade softwar product,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar,softwar project pioneer,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar,softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar,project pioneer grade,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar,decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar,coupl decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar,sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar,project pioneer,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar,decad sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar,sourc softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar product,pioneer grade softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar product,grade softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar product,softwar project pioneer,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar product,softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar product,project pioneer grade,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar product,decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar product,coupl decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar product,sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar product,project pioneer,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar product,decad sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),grade softwar product,sourc softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),pioneer grade softwar,grade softwar product,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),pioneer grade softwar,grade softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),pioneer grade softwar,softwar project pioneer,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),pioneer grade softwar,softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),pioneer grade softwar,project pioneer grade,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),pioneer grade softwar,decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),pioneer grade softwar,coupl decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),pioneer grade softwar,sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),pioneer grade softwar,project pioneer,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),pioneer grade softwar,decad sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),pioneer grade softwar,sourc softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer grade,pioneer grade softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer grade,grade softwar product,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer grade,grade softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer grade,softwar project pioneer,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer grade,softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer grade,decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer grade,coupl decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer grade,sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer grade,project pioneer,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer grade,decad sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project pioneer grade,sourc softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),decad sourc softwar,pioneer grade softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),decad sourc softwar,grade softwar product,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),decad sourc softwar,grade softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),decad sourc softwar,softwar project pioneer,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),decad sourc softwar,softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),decad sourc softwar,project pioneer grade,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),decad sourc softwar,decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),decad sourc softwar,coupl decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),decad sourc softwar,sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),decad sourc softwar,project pioneer,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),decad sourc softwar,sourc softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project pioneer,pioneer grade softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project pioneer,grade softwar product,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project pioneer,grade softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project pioneer,softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project pioneer,project pioneer grade,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project pioneer,decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project pioneer,coupl decad sourc,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project pioneer,sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project pioneer,project pioneer,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project pioneer,decad sourc softwar,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project pioneer,sourc softwar project,1,0.0,2020.0,,c40377e5-96fd-458e-95ff-9bdbec7a1a82
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),measur monitor surfac,surfac water qualiti,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),measur monitor surfac,water surfac contin,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),measur monitor surfac,pond wetland,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),measur monitor surfac,monitor surfac water,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),measur monitor surfac,surfac contin pond,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),measur monitor surfac,surfac water,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),measur monitor surfac,surfac contin,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),measur monitor surfac,surfac water water,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),measur monitor surfac,contin pond,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),measur monitor surfac,water water surfac,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),measur monitor surfac,water surfac,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),measur monitor surfac,contin pond wetland,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water,surfac water qualiti,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water,water surfac contin,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water,pond wetland,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water,monitor surfac water,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water,surfac contin pond,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water,surfac contin,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water,surfac water water,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water,contin pond,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water,water water surfac,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water,water surfac,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water,contin pond wetland,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water,measur monitor surfac,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),water water surfac,surfac water qualiti,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),water water surfac,water surfac contin,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),water water surfac,pond wetland,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),water water surfac,monitor surfac water,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),water water surfac,surfac contin pond,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),water water surfac,surfac water,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),water water surfac,surfac contin,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),water water surfac,surfac water water,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),water water surfac,contin pond,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),water water surfac,water surfac,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),water water surfac,contin pond wetland,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),water water surfac,measur monitor surfac,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water water,surfac water qualiti,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water water,water surfac contin,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water water,pond wetland,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water water,monitor surfac water,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
