domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber lattic,porouscor crystal fiber,1,0.0,2019.0,,dd4b09c4-86dc-47a1-82e8-e59cb482a520
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers fiber,element method layer,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers fiber,dispers fiber pcf,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers fiber,fiber pcf,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers fiber,fiber pcf core,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers fiber,pcf core,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf core,element method layer,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf core,dispers fiber,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf core,dispers fiber pcf,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf core,fiber pcf,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf core,pcf core,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers fiber pcf,element method layer,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers fiber pcf,dispers fiber,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers fiber pcf,fiber pcf,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers fiber pcf,fiber pcf core,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers fiber pcf,pcf core,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf core,element method layer,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf core,dispers fiber,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf core,dispers fiber pcf,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf core,fiber pcf,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf core,fiber pcf core,1,0.0,2014.0,,38e73199-e5ac-4f43-a46e-3ae1c242efcf
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber core,dispers crystal fiber,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber core,core region,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber core,airhol fiber,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber core,crystal fiber,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),airhol fiber,dispers crystal fiber,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),airhol fiber,core region,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),airhol fiber,fiber core,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),airhol fiber,crystal fiber,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core region,dispers crystal fiber,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core region,fiber core,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core region,airhol fiber,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core region,crystal fiber,1,0.0,2014.0,,cf988933-0338-4370-8c49-5a2b6b740c8f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers,dispers crystal fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers,dispers mode fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers,fiber dispers mode,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers,dispers crystal,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers,mode fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers,fiber mode,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers,crystal fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber mode,fiber dispers,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber mode,dispers crystal fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber mode,dispers mode fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber mode,fiber dispers mode,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber mode,dispers crystal,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber mode,mode fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber mode,crystal fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),mode fiber,fiber dispers,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),mode fiber,dispers crystal fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),mode fiber,dispers mode fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),mode fiber,fiber dispers mode,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),mode fiber,dispers crystal,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),mode fiber,fiber mode,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),mode fiber,crystal fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers mode,fiber dispers,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers mode,dispers crystal fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers mode,dispers mode fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers mode,dispers crystal,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers mode,mode fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers mode,fiber mode,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers mode,crystal fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers mode fiber,fiber dispers,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers mode fiber,dispers crystal fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers mode fiber,fiber dispers mode,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers mode fiber,dispers crystal,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers mode fiber,mode fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers mode fiber,fiber mode,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers mode fiber,crystal fiber,1,0.0,2014.0,,79c9c9c1-4ede-460a-b061-4078523760b3
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),structur dispers birefring,crystal fiber structur,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),structur dispers birefring,fiber structur dispers,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),structur dispers birefring,paper crystal fiber,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),structur dispers birefring,structur dispers,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),structur dispers birefring,paper crystal,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),structur dispers birefring,crystal fiber,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),structur dispers,crystal fiber structur,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),structur dispers,structur dispers birefring,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),structur dispers,fiber structur dispers,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),structur dispers,paper crystal fiber,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),structur dispers,paper crystal,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),structur dispers,crystal fiber,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber structur dispers,crystal fiber structur,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber structur dispers,structur dispers birefring,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber structur dispers,paper crystal fiber,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber structur dispers,structur dispers,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber structur dispers,paper crystal,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber structur dispers,crystal fiber,1,0.0,2014.0,,752c4f60-1119-4a4c-bb78-66e330aeb7d7
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design crystal fiber,design crystal,1,0.0,2014.0,,b16d62b8-2e64-4bd4-8e8a-d947574bf3b6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design crystal fiber,paper design crystal,1,0.0,2014.0,,b16d62b8-2e64-4bd4-8e8a-d947574bf3b6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design crystal fiber,paper design,1,0.0,2014.0,,b16d62b8-2e64-4bd4-8e8a-d947574bf3b6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design crystal fiber,crystal fiber,1,0.0,2014.0,,b16d62b8-2e64-4bd4-8e8a-d947574bf3b6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design crystal,paper design crystal,1,0.0,2014.0,,b16d62b8-2e64-4bd4-8e8a-d947574bf3b6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design crystal,paper design,1,0.0,2014.0,,b16d62b8-2e64-4bd4-8e8a-d947574bf3b6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design crystal,design crystal fiber,1,0.0,2014.0,,b16d62b8-2e64-4bd4-8e8a-d947574bf3b6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design crystal,crystal fiber,1,0.0,2014.0,,b16d62b8-2e64-4bd4-8e8a-d947574bf3b6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),clad crystal fiber,fiber pcf dispers,1,0.0,2014.0,,cba6455d-4e8d-4d37-8113-b19ea45647f2
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),clad crystal fiber,crystal fiber pcf,1,0.0,2014.0,,cba6455d-4e8d-4d37-8113-b19ea45647f2
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),clad crystal fiber,crystal fiber,1,0.0,2014.0,,cba6455d-4e8d-4d37-8113-b19ea45647f2
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),band dispers slope,microstructur fiber dispers,1,0.0,2014.0,,a1c247a2-d989-4348-8a5f-155810de7a31
