domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),dcdc convert,paper capacitor,1,0.0,2016.0,,bf73daf1-424e-4e13-97f8-1f66fb4b2429
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power point mppt,peak posit,1,0.0,2021.0,,2231213a-8eb2-47f3-9f71-64d32f2c502b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power point mppt,mppt scheme,1,0.0,2021.0,,2231213a-8eb2-47f3-9f71-64d32f2c502b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power point mppt,work power,1,0.0,2021.0,,2231213a-8eb2-47f3-9f71-64d32f2c502b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power point mppt,peak posit peak,1,0.0,2021.0,,2231213a-8eb2-47f3-9f71-64d32f2c502b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power point mppt,peak shade,1,0.0,2021.0,,2231213a-8eb2-47f3-9f71-64d32f2c502b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power point mppt,scheme peak,1,0.0,2021.0,,2231213a-8eb2-47f3-9f71-64d32f2c502b
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum power,platform featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum power,grid warn,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum power,spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum power,grid technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum power,spectrum power system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum power,featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum power,grid warn system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum power,grid technolog,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum power,technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum power,technolog platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum power,platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform featur,platform featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform featur,featur spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform featur,grid warn,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform featur,spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform featur,grid technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform featur,spectrum power system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform featur,featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform featur,grid warn system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform featur,grid technolog,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform featur,technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform featur,platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform,platform featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform,featur spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform,grid warn,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform,spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform,grid technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform,spectrum power system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform,featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform,grid warn system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform,grid technolog,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform,technolog platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),technolog platform,platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power system,platform featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power system,featur spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power system,grid warn,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power system,spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power system,grid technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power system,featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power system,grid warn system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power system,grid technolog,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power system,technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power system,technolog platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power system,platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),platform featur,platform featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),platform featur,featur spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),platform featur,grid warn,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),platform featur,spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),platform featur,grid technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),platform featur,spectrum power system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),platform featur,featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),platform featur,grid warn system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),platform featur,grid technolog,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),platform featur,technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),platform featur,technolog platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum,platform featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum,featur spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum,grid warn,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum,spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum,grid technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum,spectrum power system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum,grid warn system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum,grid technolog,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum,technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum,technolog platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),featur spectrum,platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power,platform featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power,featur spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power,grid warn,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power,grid technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power,spectrum power system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power,featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power,grid warn system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power,grid technolog,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power,technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power,technolog platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),spectrum power,platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid technolog,platform featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid technolog,featur spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid technolog,grid warn,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid technolog,spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid technolog,grid technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid technolog,spectrum power system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid technolog,featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid technolog,grid warn system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid technolog,technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid technolog,technolog platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid technolog,platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid warn system,platform featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid warn system,featur spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid warn system,grid warn,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid warn system,spectrum power,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid warn system,grid technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid warn system,spectrum power system,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid warn system,featur spectrum,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid warn system,grid technolog,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid warn system,technolog platform,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid warn system,technolog platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),grid warn system,platform featur,1,0.0,2021.0,,edf951e5-7dd6-4874-95c5-ae4a8d68db4e
