domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),network limit,gsm mobil telephoni,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur research attent,attent plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur research attent,attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur research attent,research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur research attent,secur research,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur research attent,research attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur research attent,protocol transact focu,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),transact focu develop,plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),transact focu develop,data transact,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),transact focu develop,secur research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),transact focu develop,plethora data transact,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),transact focu develop,attent plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),transact focu develop,attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),transact focu develop,research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),transact focu develop,secur research,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),transact focu develop,research attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),transact focu develop,protocol transact focu,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent plethora,plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent plethora,data transact,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent plethora,secur research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent plethora,transact focu develop,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent plethora,plethora data transact,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent plethora,attent plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent plethora,attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent plethora,research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent plethora,secur research,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent plethora,protocol transact focu,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data transact,plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data transact,data transact,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data transact,secur research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data transact,transact focu develop,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data transact,attent plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data transact,attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data transact,research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data transact,secur research,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data transact,research attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data transact,protocol transact focu,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),protocol transact focu,plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),protocol transact focu,data transact,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),protocol transact focu,secur research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),protocol transact focu,transact focu develop,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),protocol transact focu,plethora data transact,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),protocol transact focu,attent plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),protocol transact focu,attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),protocol transact focu,research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),protocol transact focu,secur research,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),protocol transact focu,research attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),attent plethora,plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),attent plethora,data transact,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),attent plethora,secur research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),attent plethora,transact focu develop,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),attent plethora,plethora data transact,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),attent plethora,attent plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),attent plethora,research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),attent plethora,secur research,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),attent plethora,research attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),attent plethora,protocol transact focu,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data,data transact,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data,secur research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data,transact focu develop,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data,plethora data transact,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data,attent plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data,attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data,research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data,secur research,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data,research attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),plethora data,protocol transact focu,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent,plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent,data transact,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent,secur research attent,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent,transact focu develop,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent,plethora data transact,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent,attent plethora data,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent,attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent,secur research,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent,research attent plethora,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),research attent,protocol transact focu,1,0.0,2015.0,,6ecb083a-fa84-44bd-b8a8-374fe772cb2d
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),watermark eye,watermark system,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),watermark eye,system paramount,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),watermark eye,watermark eye ear,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),watermark eye,eye ear,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),watermark eye,watermark system paramount,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),watermark eye,system paramount resourc,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),watermark eye,resourc inform,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),watermark eye,paramount resourc inform,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),watermark eye,paramount resourc,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),paramount resourc,watermark system,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),paramount resourc,system paramount,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),paramount resourc,watermark eye ear,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),paramount resourc,watermark eye,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),paramount resourc,eye ear,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),paramount resourc,watermark system paramount,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),paramount resourc,system paramount resourc,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
