domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),smartphon activ recognit,recognit highlevel,1,0.0,2021.0,,90a70399-7ee3-4685-a9ba-d228f817cb4c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi research,field comput,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit analysi,action activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit analysi,analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit analysi,gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit analysi,recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit analysi,activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit analysi,activ gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit analysi,action activ,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),gestur recognit analysi,recognit analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi dataset,action activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi dataset,gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi dataset,recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi dataset,activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi dataset,gestur recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi dataset,activ gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi dataset,action activ,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi dataset,recognit analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur recognit,action activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur recognit,analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur recognit,gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur recognit,recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur recognit,activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur recognit,gestur recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur recognit,action activ,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur recognit,recognit analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur,action activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur,analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur,gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur,recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur,gestur recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur,activ gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur,action activ,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ gestur,recognit analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ gestur,analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ gestur,gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ gestur,recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ gestur,activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ gestur,gestur recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ gestur,activ gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ gestur,action activ,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ gestur,recognit analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi dataset,action activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi dataset,analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi dataset,gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi dataset,recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi dataset,activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi dataset,gestur recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi dataset,activ gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi dataset,action activ,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit domain featur,action recognit,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit domain featur,paper approach,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit domain featur,recognit domain,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit domain featur,featur extract,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit domain,recognit domain featur,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit domain,action recognit,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit domain,paper approach,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit domain,featur extract,1,0.0,2015.0,,e7705138-5d6f-4b75-a928-a8032742e5d3
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action detect,approach action,1,0.0,2016.0,,1843ec65-a9b8-4842-8e6d-5071e1b54f66
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action detect,approach action detect,1,0.0,2016.0,,1843ec65-a9b8-4842-8e6d-5071e1b54f66
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action detect,paper templat,1,0.0,2016.0,,1843ec65-a9b8-4842-8e6d-5071e1b54f66
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach action,approach action detect,1,0.0,2016.0,,1843ec65-a9b8-4842-8e6d-5071e1b54f66
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach action,paper templat,1,0.0,2016.0,,1843ec65-a9b8-4842-8e6d-5071e1b54f66
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach action,action detect,1,0.0,2016.0,,1843ec65-a9b8-4842-8e6d-5071e1b54f66
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach action detect,approach action,1,0.0,2016.0,,1843ec65-a9b8-4842-8e6d-5071e1b54f66
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach action detect,paper templat,1,0.0,2016.0,,1843ec65-a9b8-4842-8e6d-5071e1b54f66
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),approach action detect,action detect,1,0.0,2016.0,,1843ec65-a9b8-4842-8e6d-5071e1b54f66
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,activ recognit classif,1,0.0,2016.0,,b59d1430-58fe-417e-a880-64211670dba5
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,paper templat,1,0.0,2016.0,,b59d1430-58fe-417e-a880-64211670dba5
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,recognit classif,1,0.0,2016.0,,b59d1430-58fe-417e-a880-64211670dba5
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,activ recognit presenc,1,0.0,2018.0,,24bf4c23-ff2b-4d7e-887a-3453bc9d3d2f
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,recognit area,1,0.0,2018.0,,24bf4c23-ff2b-4d7e-887a-3453bc9d3d2f
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,activ recognit deterior,1,0.0,2018.0,,24bf4c23-ff2b-4d7e-887a-3453bc9d3d2f
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,activ recognit applic,1,0.0,2018.0,,2b1245bc-c68c-4f4b-b326-419c51afb194
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,recognit understand,1,0.0,2018.0,,2b1245bc-c68c-4f4b-b326-419c51afb194
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,research area,1,0.0,2018.0,,2b1245bc-c68c-4f4b-b326-419c51afb194
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,recognit understand research,1,0.0,2018.0,,2b1245bc-c68c-4f4b-b326-419c51afb194
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,network sensor activ,1,0.0,2018.0,,e605eac6-6f1d-4d3d-ab23-e133d862613d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,sensor activ,1,0.0,2018.0,,e605eac6-6f1d-4d3d-ab23-e133d862613d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,sensor activ recognit,1,0.0,2018.0,,e605eac6-6f1d-4d3d-ab23-e133d862613d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,activ recognit sensor,1,0.0,2019.0,,f1be95d4-7658-49c2-8cd5-0ee59029158e
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,technolog activ,1,0.0,2019.0,,aecd33cb-e3a7-440c-b2b1-59c68f893b6c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,transport activ recognit,1,0.0,2021.0,,6cad242a-16a0-4273-b7af-38b12aab4249
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,transport activ,1,0.0,2021.0,,6cad242a-16a0-4273-b7af-38b12aab4249
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,recognit oper,1,0.0,2021.0,,6cad242a-16a0-4273-b7af-38b12aab4249
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,activ recognit analysi,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,field comput vision,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,recognit analysi,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit,recognit analysi number,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
