domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network sumproduct,infer case,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn intellig,model decisionmak,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn intellig,decisionmak process,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn intellig,approach transpar machin,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn intellig,decisionmak process endus,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model,learn intellig,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model,model model process,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model,model model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model,intellig model model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model,learn intellig model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model,machin learn,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model,transpar aim perform,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model,model process,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model,machin learn intellig,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,learn intellig,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,model model process,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,model model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,intellig model model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,intellig model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,machin learn,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,transpar aim perform,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,model process,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,machin learn intellig,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,transpar machin,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,transpar machin learn,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,model decisionmak process,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,xai approach,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,intellig xai approach,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,intellig model decisionmak,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,model decisionmak,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,decisionmak process,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,approach transpar machin,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig model,decisionmak process endus,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model,learn intellig,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model,model model process,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model,intellig model model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model,learn intellig model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model,intellig model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model,machin learn,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model,transpar aim perform,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model,model process,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model,machin learn intellig,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model model,learn intellig,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model model,model model process,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model model,model model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model model,learn intellig model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model model,intellig model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model model,machin learn,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model model,transpar aim perform,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model model,model process,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),intellig model model,machin learn intellig,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig,model model process,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig,model model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig,intellig model model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig,learn intellig model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig,intellig model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig,machin learn,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig,transpar aim perform,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig,model process,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),learn intellig,machin learn intellig,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model process,learn intellig,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model process,model model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model process,intellig model model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model process,learn intellig model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model process,intellig model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model process,machin learn,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model process,transpar aim perform,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model process,model process,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model model process,machin learn intellig,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,learn intellig,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,model model process,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,model model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,intellig model model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,learn intellig model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,intellig model,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,transpar aim perform,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,model process,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,machin learn intellig,1,0.0,2020.0,,df45ddb7-6a89-4918-9d1a-6dc90e9a82f8
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,transpar machin,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,transpar machin learn,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,model decisionmak process,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,xai approach,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,intellig xai approach,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,intellig model decisionmak,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,model decisionmak,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,decisionmak process,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,approach transpar machin,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin learn,decisionmak process endus,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model decisionmak process,transpar machin,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model decisionmak process,transpar machin learn,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model decisionmak process,xai approach,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model decisionmak process,intellig xai approach,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model decisionmak process,intellig model decisionmak,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model decisionmak process,model decisionmak,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model decisionmak process,learn intellig model,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model decisionmak process,machin learn,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model decisionmak process,decisionmak process,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model decisionmak process,approach transpar machin,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model decisionmak process,decisionmak process endus,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model decisionmak process,machin learn intellig,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),decisionmak process,transpar machin,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),decisionmak process,transpar machin learn,1,0.0,2021.0,,476cdc08-60d3-4da2-92a9-851628ede73f
